X,dist,h_index,humanmade_pass,humanmade_response,memorability,modal_response,outdoors_pass,outdoors_response,proportion_response,scaled_emotional,scaled_memory_hits,scaled_name,score_emotional,score_humanmade,score_outdoors,score_shoebox,sd_emotional,sd_humanmade,sd_outdoors,sd_shoebox,shoebox_pass,shoebox_response,stimulus,unique,newname
241.0,0.16865193071225593,3.4104172527605194,1.0,human-made,-0.0011260939332843813,bag,1.0,indoors,0.17647058823529413,0.416809605488851,0.4762449914138523,0.8787878787878788,-0.205822591596608,1.0,0.0434782608695652,0.857142857142857,0.46663587051640004,0.0,0.20851441405707502,0.3779644730092271,1.0,smaller than a shoebox,Pouch_Red.jpg,0.0,C/C3.jpg
1707.0,0.18830366109946964,3.7720552088742,1.0,human-made,0.0059122657631662506,coil,0.0,,0.25,0.467124070897656,0.4979965655409273,0.9548313321898227,-0.15212009894627498,1.0,0.28571428571428603,0.7142857142857142,1.16347838768503,0.0,0.48795003647426705,0.48795003647426705,0.0,,OvenElement.jpg,1.0,C/C4.jpg
503.0,0.2031932081535282,2.9670647539754667,1.0,human-made,0.03783169228218088,milk,1.0,indoors,0.3888888888888889,0.695254431103488,0.6290784201488265,0.7518582046883934,0.21150399245419896,0.8888888888888891,0.14285714285714302,0.222222222222222,1.00705588819758,0.33333333333333304,0.3779644730092271,0.440958551844098,0.0,,MilkPitcher.jpg,1.0,C/C5.jpg
1573.0,0.20802596051246205,4.220175521464346,1.0,human-made,0.0155514564641863,labeler,0.0,,0.125,0.536306460834763,0.5386376645678306,0.9954259576901088,-0.0438500416900859,1.0,0.28571428571428603,0.5714285714285711,0.6903332362404029,0.0,0.48795003647426705,0.534522483824849,0.0,,Pricegun.jpg,1.0,C/C6.jpg
63.0,0.221724438110151,3.058813890331201,1.0,natural,0.059025180345043275,canteloupe,0.0,,0.2222222222222222,0.6958261863922239,0.7023468803663423,0.7815894797026872,0.211920159662824,0.0,0.48,0.375,1.1185143299025,0.0,0.509901951359279,0.517549169506766,0.0,,Cantaloupe.jpg,1.0,C/C7.jpg
1124.0,0.22913224729167705,3.5032583347756456,1.0,human-made,0.012317432527660929,retainer,1.0,indoors,0.2222222222222222,0.31103487707261307,0.522610188895249,0.9039451114922812,-0.338712719400995,1.0,0.125,0.875,0.326620299972463,0.0,0.353553390593274,0.353553390593274,1.0,smaller than a shoebox,MouthGuard.jpg,1.0,C/C8.jpg
362.0,0.2315921238938927,2.863826390090816,1.0,human-made,0.04659219011321468,barrel,1.0,outdoors,0.3333333333333333,0.7044025157232701,0.6622781911848884,0.710691823899371,0.223609879248791,1.0,0.857142857142857,0.0,0.8595732426208978,0.0,0.3779644730092271,0.0,1.0,larger than a shoebox,Barrel_Wine.jpg,0.0,C/C9.jpg
1073.0,0.24381974414458848,3.086048612313038,1.0,human-made,-0.030251614020213518,cassette tape,1.0,indoors,0.3333333333333333,0.529445397369926,0.3583285632512879,0.7867352773013149,-0.0582435962326305,1.0,0.0,1.0,0.8719173355757259,0.0,0.0,0.0,1.0,smaller than a shoebox,Cassette_Audio.jpg,1.0,C/C10.jpg
1411.0,0.25429833096410037,2.4613201402110083,1.0,human-made,0.036676237929626584,ski mask,1.0,indoors,0.4444444444444444,0.537449971412236,0.6222095020034345,0.5494568324757004,-0.04380465269306101,1.0,0.14285714285714302,0.75,0.79905713101701,0.0,0.3779644730092271,0.462910049886276,0.0,,Mask_Ski.jpg,1.0,C/C11.jpg
213.0,0.2603023284502207,3.2810361125534238,1.0,human-made,0.025676066520695408,coffee mug,1.0,indoors,0.2222222222222222,0.243567753001715,0.5809959931310819,0.8404802744425386,-0.418421829187491,1.0,0.185185185185185,0.5714285714285711,0.514541602494128,0.0,0.39584739066357,0.534522483824849,0.0,,Mug_Travel.jpg,1.0,C/C12.jpg
1068.0,0.2611947658856389,3.169925001442312,1.0,human-made,0.05060301497598465,fish,1.0,indoors,0.2222222222222222,0.7501429388221841,0.6748712077847739,0.8067467124070897,0.290517763928953,1.0,0.125,0.875,0.9412305472632151,0.0,0.353553390593274,0.353553390593274,1.0,smaller than a shoebox,Brooch_Fish.jpg,0.0,C/C13.jpg
301.0,0.2778630049295434,2.5785519909913264,1.0,human-made,0.02839215799329762,stool,1.0,indoors,0.4117647058823529,0.307032590051458,0.589582140812822,0.6003430531732419,-0.343874018684745,1.0,0.148148148148148,0.1,0.324830987516057,0.0,0.36201399289824604,0.31622776601683805,1.0,larger than a shoebox,Stool_Metal.jpg,0.0,C/C14.jpg
688.0,0.28352119174421625,2.8564580163268323,1.0,human-made,-0.0254771806965402,mirror,0.0,,0.3428571428571429,0.35963407661520896,0.3732112192329708,0.7038307604345341,-0.277761409819557,1.0,0.7777777777777779,0.666666666666667,0.576699198792334,0.0,0.440958551844098,0.5,0.0,,Mirror_Carside.jpg,0.0,C/C15.jpg
1705.0,0.2912517894166521,2.3921472236645345,1.0,human-made,0.03737856173974444,paper boat,0.0,,0.4444444444444444,0.4013722126929671,0.6256439610761305,0.52715837621498,-0.225376099403336,1.0,0.5,1.0,0.6071407533491109,0.0,0.534522483824849,0.0,1.0,smaller than a shoebox,Origami_Boat.jpg,1.0,C/C16.jpg
1190.0,0.29586360143556184,3.1813663288914587,1.0,human-made,0.10450719936337102,arch,1.0,outdoors,0.3157894736842105,0.3379073756432249,0.8471665712650257,0.8130360205831904,-0.30482216223622804,1.0,0.857142857142857,0.125,0.29359580220544396,0.0,0.3779644730092271,0.353553390593274,1.0,larger than a shoebox,Arch_Triomphe.jpg,1.0,C/C17.jpg
441.0,0.29768149001622196,3.1692486956952326,1.0,human-made,0.055061561257137334,drain stopper,0.0,,0.29411764705882354,0.21497998856489398,0.6857469948483114,0.8050314465408805,-0.459744665968052,1.0,0.42857142857142894,0.9,0.640687019577896,0.0,0.534522483824849,0.31622776601683805,1.0,smaller than a shoebox,DrainPlug.jpg,1.0,C/C18.jpg
382.0,0.29944097277441967,2.4092672522514684,1.0,human-made,0.03164965151751969,bread,1.0,indoors,0.5294117647058824,0.637507146941109,0.6033199771036062,0.534019439679817,0.106255547865589,0.875,0.0,1.0,1.1217959140728202,0.353553390593274,0.0,0.0,1.0,smaller than a shoebox,Bread_Melon.jpg,0.0,C/C19.jpg
1287.0,0.30269186432647815,3.725480556997868,1.0,human-made,0.0569538171967562,ram,1.0,indoors,0.1111111111111111,0.747284162378502,0.6926159129937035,0.9479702687249856,0.282285181685121,1.0,0.0,0.8888888888888891,1.89830402948762,0.0,0.0,0.33333333333333304,1.0,smaller than a shoebox,RAMchip.jpg,0.0,C/C20.jpg
317.0,0.31501898839975107,2.965583935727781,1.0,human-made,0.07287170827599762,chocolate,1.0,indoors,0.2631578947368421,0.7712978845054319,0.7515741270749857,0.7484276729559748,0.337939073105856,1.0,0.111111111111111,1.0,0.9533088685070971,0.0,0.320256307610174,0.0,1.0,smaller than a shoebox,Toblerone.jpg,0.0,C/C21.jpg
689.0,0.31816845109600866,3.3921472236645345,1.0,human-made,0.0764944252371328,puppet,1.0,indoors,0.2222222222222222,0.76043453401944,0.7687464224384659,0.8702115494568324,0.310875124529925,1.0,0.0,1.0,0.798919653485547,0.0,0.0,0.0,1.0,smaller than a shoebox,MonkeyPuppet.jpg,1.0,C/C22.jpg
1511.0,0.3241164928776554,2.8978493842644686,1.0,human-made,-0.050437867938783784,clothes pin,0.0,,0.3684210526315789,0.48770726129216707,0.28506010303377216,0.7244139508290451,-0.127846772383364,1.0,0.444444444444444,1.0,0.8734872552156779,0.0,0.52704627669473,0.0,1.0,smaller than a shoebox,Clothespin_Beige.jpg,1.0,C/C23.jpg
38.0,0.33172566079046256,2.24509868160094,1.0,human-made,0.03730656537299835,box cutter,0.0,,0.5789473684210527,0.51114922813036,0.6250715512306811,0.4694110920526015,-0.0971136785402034,1.0,0.4,0.875,0.489775401297899,0.0,0.547722557505166,0.353553390593274,1.0,smaller than a shoebox,Boxcutter.jpg,1.0,C/C24.jpg
856.0,0.33548329519972364,3.263558599134237,1.0,human-made,-0.03226410329858747,q-tip,0.0,,0.16666666666666666,0.279016580903373,0.35031482541499714,0.8370497427101201,-0.37948335064953104,1.0,0.222222222222222,1.0,0.326901979860247,0.0,0.440958551844098,0.0,1.0,smaller than a shoebox,Qtip_Multiple.jpg,0.0,C/C25.jpg
1619.0,0.3385619698134781,2.4609049321677965,1.0,human-made,0.07821998568920659,archway,1.0,outdoors,0.4117647058823529,0.642652944539737,0.7750429307384087,0.5477415666094911,0.11808586897882101,1.0,0.875,0.0,0.716432405078932,0.0,0.353553390593274,0.0,1.0,larger than a shoebox,Arch.jpg,1.0,C/C26.jpg
1614.0,0.34317249867715904,3.300559092390954,1.0,human-made,-0.05885105208512285,life preserver,1.0,outdoors,0.21052631578947367,0.484848484848485,0.2604464796794505,0.8473413379073756,-0.13046797244765698,1.0,1.0,0.14285714285714302,0.9661130262066842,0.0,0.0,0.3779644730092271,1.0,larger than a shoebox,TubeRing.jpg,1.0,C/C27.jpg
791.0,0.3442655260186327,3.8365916681089782,1.0,human-made,-0.04432211141515637,printer cable,1.0,indoors,0.1111111111111111,0.571183533447684,0.3045220377790498,0.9616923956546598,-0.00892050897965614,1.0,0.0,0.833333333333333,0.670854567559681,0.0,0.0,0.40824829046386296,1.0,smaller than a shoebox,Cord_usb.jpg,1.0,C/C28.jpg
368.0,0.3507326006367481,2.932999306637289,1.0,human-made,-0.05521796466124515,saw blade,0.0,,0.3333333333333333,0.599771297884505,0.26960503720664003,0.7375643224699828,0.0469179839144231,1.0,0.7142857142857142,0.5714285714285711,0.578430533157865,0.0,0.48795003647426705,0.534522483824849,0.0,,Blade_Tablesaw.jpg,1.0,C/C29.jpg
1129.0,0.35598587347516664,2.3737359095258577,1.0,human-made,0.0702137075423948,paddle,0.0,,0.42105263157894735,0.334476843910806,0.7441327990841442,0.5197255574614065,-0.307964311645704,1.0,0.375,0.857142857142857,0.548994676600986,0.0,0.517549169506766,0.3779644730092271,1.0,smaller than a shoebox,Paddle_PingPong.jpg,0.0,C/C30.jpg
1281.0,0.3599297835620199,2.24509868160094,1.0,human-made,0.006507446430867636,paper cutter,1.0,indoors,0.5789473684210527,0.60377358490566,0.5025758443045221,0.4694110920526015,0.0533974595337926,1.0,0.14285714285714302,0.0,0.52872334197671,0.0,0.3779644730092271,0.0,1.0,larger than a shoebox,PaperCutter.jpg,1.0,C/C31.jpg
113.0,0.36249019965849333,3.3660913291191923,1.0,human-made,-0.03873833818215857,drill bit,0.0,,0.21052631578947367,0.732418524871355,0.3291356611333715,0.8633504859919954,0.258508927287111,1.0,0.46153846153846206,1.0,1.1014096819010901,0.0,0.5083911274417939,0.0,1.0,smaller than a shoebox,DrillBit.jpg,1.0,C/C32.jpg
678.0,0.3671572663193387,3.0385623360756298,1.0,human-made,0.022551341794693987,salsa,1.0,indoors,0.2777777777777778,0.8650657518582049,0.5701202060675443,0.7747284162378502,0.633172235908634,0.875,0.111111111111111,0.857142857142857,1.10132036182106,0.353553390593274,0.33333333333333304,0.3779644730092271,1.0,smaller than a shoebox,Jar_Strawberry.jpg,1.0,C/C33.jpg
344.0,0.37209209899342965,2.2485293271285762,1.0,human-made,0.012300103493346927,walker,0.0,,0.5714285714285714,0.336192109777015,0.5220377790497996,0.4751286449399657,-0.30664035210880397,1.0,0.4,0.0,0.85870140090018,0.0,0.547722557505166,0.0,1.0,larger than a shoebox,Walker_Blue.jpg,0.0,C/C34.jpg
1698.0,0.37480093703260964,3.3787271036564666,1.0,human-made,0.10511401957457006,car mats,0.0,,0.19230769230769232,0.227558604917095,0.8488838008013738,0.8656375071469411,-0.4454753192620561,1.0,0.28571428571428603,0.42857142857142894,0.313842522596665,0.0,0.48795003647426705,0.534522483824849,0.0,,Mat_Car.jpg,1.0,C/C35.jpg
583.0,0.3779000713114672,2.536608254391499,1.0,human-made,0.02329362000443271,test tube,0.0,,0.29411764705882354,0.18810748999428198,0.5729822552947911,0.5883361921097771,-0.48357754358929,1.0,0.222222222222222,1.0,0.758299785825549,0.0,0.440958551844098,0.0,1.0,smaller than a shoebox,TestTube_Single.jpg,1.0,C/C36.jpg
329.0,0.38655196313607637,2.1333874913165967,1.0,human-made,0.050664106217477065,rooster,0.0,,0.5882352941176471,0.43224699828473406,0.6760160274756726,0.4271012006861064,-0.19102730019367103,1.0,0.28,0.5714285714285711,0.536706968823413,0.0,0.458257569495584,0.534522483824849,0.0,,Toy_Rooster.jpg,1.0,C/C37.jpg
1314.0,0.391308800382614,3.3082708345352603,1.0,human-made,-0.01490835259330093,hole puncher,1.0,indoors,0.16666666666666666,0.16123499142367098,0.41099026903262736,0.8513436249285306,-0.5130059564563529,1.0,0.111111111111111,0.6,0.370361983817252,0.0,0.33333333333333304,0.516397779494322,0.0,,ThreeHolePunch.jpg,1.0,C/C38.jpg
1581.0,0.3961454365502649,2.5849625007211556,1.0,human-made,0.0032325609350159247,scarecrow,0.0,,0.5,0.823899371069182,0.4876931883228392,0.6014865637507147,0.474203692833836,1.0,0.625,0.7142857142857142,0.738213381245428,0.0,0.517549169506766,0.48795003647426705,0.0,,Scarecrow.jpg,1.0,C/C39.jpg
169.0,0.4040400663950913,2.181205667334652,1.0,human-made,0.019578291583494008,french horn,1.0,indoors,0.4117647058823529,0.703259005145798,0.5575271894676589,0.4534019439679817,0.22327240297120501,1.0,0.19230769230769199,0.0,0.6894065218602479,0.0,0.40191847623425,0.0,1.0,larger than a shoebox,Horn_French.jpg,1.0,C/C40.jpg
194.0,0.40975193371450136,2.201827423133275,1.0,human-made,0.007378615954414031,life vest,0.0,,0.4117647058823529,0.7026872498570611,0.5048654836863194,0.4568324757004002,0.22318194053913396,1.0,0.76,0.14285714285714302,1.13970071034844,0.0,0.435889894354067,0.3779644730092271,1.0,larger than a shoebox,LifeJacket_Orangejpg.jpg,1.0,C/C41.jpg
1078.0,0.4128922203702773,3.528064311584049,1.0,human-made,0.10505823214458153,air compressor,0.0,,0.17647058823529413,0.188679245283019,0.8483113909559244,0.9090909090909092,-0.483037787740181,1.0,0.5714285714285711,0.0,0.32791418829689,0.0,0.534522483824849,0.0,1.0,larger than a shoebox,Compressor.jpg,1.0,C/C42.jpg
59.0,0.41460409801963827,3.1496734471867414,1.0,human-made,-0.003335062346816731,candy machine,0.0,,0.2777777777777778,0.8919382504288159,0.4647967945048655,0.8010291595197255,0.73002991328399,1.0,0.307692307692308,0.0,0.7408146533042329,0.0,0.47067872433164204,0.0,1.0,larger than a shoebox,CandyDispenser.jpg,1.0,C/C43.jpg
1378.0,0.4164261927860923,2.5849625007211556,1.0,human-made,-0.06154354568506125,fire extinguisher,0.0,,0.5,0.376786735277301,0.2552947910704064,0.6014865637507147,-0.249906244146694,1.0,0.375,0.25,0.756916520154873,0.0,0.517549169506766,0.462910049886276,0.0,,FireExtinguisher.jpg,1.0,C/C44.jpg
978.0,0.42066568698377216,2.912933686280444,1.0,human-made,0.04790944239063505,ice scraper,0.0,,0.27586206896551724,0.0897655803316181,0.663423010875787,0.7318467695826186,-0.6318752119816209,1.0,0.625,0.875,0.241733971998487,0.0,0.517549169506766,0.353553390593274,1.0,smaller than a shoebox,IceScraper.jpg,1.0,C/C45.jpg
1119.0,0.4211236605042268,3.169925001442312,1.0,human-made,0.04658665456173882,meat grinder,0.0,,0.2222222222222222,0.0834762721555174,0.6617057813394389,0.8067467124070897,-0.6373783271014429,1.0,0.42857142857142894,0.7142857142857142,0.251516352817384,0.0,0.534522483824849,0.48795003647426705,0.0,,MeatGrinder.jpg,1.0,C/C46.jpg
1746.0,0.4275977822896392,2.3908636968570436,1.0,human-made,0.13685432028331498,legos,0.0,,0.4736842105263158,0.47627215551743896,0.9250143102461362,0.5231560891938251,-0.141244309113672,1.0,0.25,1.0,0.790259833809547,0.0,0.462910049886276,0.0,1.0,smaller than a shoebox,Toys_Lego.jpg,1.0,C/C47.jpg
1524.0,0.4316885137261166,2.858118463097969,1.0,human-made,-0.07807529941574765,exercise bike,1.0,indoors,0.3684210526315789,0.64379645511721,0.20435031482541502,0.7044025157232704,0.122844178659437,1.0,0.14285714285714302,0.166666666666667,0.99652593111471,0.0,0.3779644730092271,0.40824829046386296,1.0,larger than a shoebox,Exercise_Bike.jpg,1.0,C/C48.jpg
404.0,0.43431496613536663,3.1496734471867414,1.0,human-made,0.1148089856302198,dvd,1.0,indoors,0.2777777777777778,0.833619210977702,0.8780767029192902,0.8010291595197255,0.5203709318836429,1.0,0.0,0.875,0.84474840820187,0.0,0.0,0.353553390593274,1.0,smaller than a shoebox,Case_DVD.jpg,1.0,C/C49.jpg
1404.0,0.4346276359327467,2.1440239107574226,1.0,human-made,-0.005999022949447874,lens,1.0,indoors,0.5263157894736842,0.696969696969697,0.4533485975958786,0.4413950829045168,0.21382496023376,1.0,0.14285714285714302,0.9,0.9480637315992059,0.0,0.3779644730092271,0.31622776601683805,1.0,smaller than a shoebox,Lens_Camera.jpg,1.0,C/C50.jpg
1484.0,0.4386859049277825,4.0588138903312005,1.0,human-made,0.18170642090052974,voltmeter,0.0,,0.1111111111111111,0.39108061749571205,0.9805380652547224,0.9891366495140078,-0.232844123957971,1.0,0.5,1.0,0.802238711093155,0.0,0.534522483824849,0.0,1.0,smaller than a shoebox,AmpMeter.jpg,1.0,C/C51.jpg
1742.0,0.4420672097784432,2.3082708345352603,1.0,human-made,-0.033822440290479136,rocking horse,0.0,,0.4444444444444444,0.692395654659806,0.3394390383514597,0.4991423670668954,0.20346287812475197,1.0,0.5,0.14285714285714302,0.8607170247101009,0.0,0.547722557505166,0.3779644730092271,1.0,larger than a shoebox,Toy_RockingHorseBlack.jpg,0.0,C/C52.jpg
117.0,0.4488863802226168,3.614369445886757,1.0,human-made,0.01813243239323754,drying rack,0.0,,0.2222222222222222,0.072041166380789,0.5523755008586148,0.926815323041738,-0.6606904257952779,1.0,0.42857142857142894,0.0,0.371903211642339,0.0,0.534522483824849,0.0,1.0,larger than a shoebox,DryRack_Clothes.jpg,1.0,C/C53.jpg
884.0,0.44898381139682375,2.6143694458867563,1.0,human-made,-0.07888002956642724,television,1.0,indoors,0.2222222222222222,0.606060606060606,0.2032054951345163,0.6186392224128073,0.0595258715419319,1.0,0.125,0.0,1.1442253622055,0.0,0.353553390593274,0.0,1.0,larger than a shoebox,Television.jpg,1.0,C/C54.jpg
1574.0,0.45354380380450954,1.9523612813926656,1.0,human-made,0.06421491806127448,grinder,1.0,indoors,0.3888888888888889,0.45683247570040003,0.7200915855752719,0.3647798742138365,-0.16048393975280498,1.0,0.111111111111111,0.222222222222222,1.22587297616134,0.0,0.33333333333333304,0.440958551844098,0.0,,ProcessorFood_Old.jpg,0.0,C/C55.jpg
1643.0,0.45850917041493483,2.5868878409958134,0.0,,0.057070138400187674,caramel,1.0,indoors,0.35294117647058826,0.9033733562035451,0.6937607326846021,0.6032018296169239,0.76001256872338,0.8,0.125,0.7777777777777779,1.36107133874342,0.421637021355784,0.353553390593274,0.440958551844098,0.0,,Candy_Caramel.jpg,1.0,C/C56.jpg
675.0,0.4593269360382908,2.3942811477133947,1.0,human-made,0.07861949783903137,horn,0.0,,0.5263157894736842,0.825614636935392,0.7773325701202061,0.5288736420811893,0.48649609144021005,1.0,0.5,0.6,1.3437311041318798,0.0,0.534522483824849,0.547722557505166,0.0,,Horn_Hunting.jpg,1.0,C/C57.jpg
624.0,0.4648498594646604,2.5341468438052392,0.0,,0.01401668504508555,candy apple,1.0,indoors,0.4117647058823529,0.905088622069754,0.5311963365769892,0.5826186392224129,0.773367202277057,0.7,0.0,1.0,1.3727660964412298,0.48304589153964794,0.0,0.0,1.0,smaller than a shoebox,Apple_Candy.jpg,1.0,C/C58.jpg
1189.0,0.4681510354530495,2.9670647539754667,1.0,human-made,-0.04076820666682273,bar,1.0,indoors,0.3888888888888889,0.12750142938822198,0.3205495134516313,0.7518582046883934,-0.568002907949994,1.0,0.14285714285714302,0.14285714285714302,0.4806176160549989,0.0,0.3779644730092271,0.3779644730092271,1.0,larger than a shoebox,AlcoholBar.jpg,1.0,C/C59.jpg
1234.0,0.4712684416513852,2.5226203095310216,1.0,human-made,-0.029580104867594118,dropper,1.0,indoors,0.3888888888888889,0.16123499142367098,0.3606182026330853,0.5763293310463122,-0.5130059564563529,1.0,0.0,0.75,0.370361983817252,0.0,0.0,0.462910049886276,0.0,,Dropper.jpg,1.0,C/C60.jpg
1022.0,0.47706431381869296,2.1684656711105887,1.0,human-made,-0.010194780494341315,spoon,1.0,indoors,0.42105263157894735,0.226415094339623,0.4344590726960504,0.4459691252144081,-0.446127318988128,1.0,0.0,0.857142857142857,0.594070110896064,0.0,0.0,0.3779644730092271,1.0,smaller than a shoebox,Spoon_Wooden.jpg,0.0,C/C61.jpg
72.0,0.4790300919893697,3.4594316186372973,1.0,human-made,-0.03236802476827464,shovel,0.0,,0.18181818181818185,0.102915951972556,0.34917000572409845,0.8942252715837622,-0.601673595283823,1.0,0.6,0.625,0.29294813459324104,0.0,0.547722557505166,0.517549169506766,0.0,,CementFinisher.jpg,0.0,C/C62.jpg
807.0,0.4828849415060072,2.863826390090816,1.0,human-made,-0.11709691754269065,head lamp,0.0,,0.3333333333333333,0.478559176672384,0.12593016599885518,0.710691823899371,-0.137812709521573,1.0,0.5,0.875,1.00005738147237,0.0,0.547722557505166,0.353553390593274,1.0,smaller than a shoebox,FlashlightHeadBand.jpg,1.0,C/C63.jpg
126.0,0.4898269246182195,2.5943609377704333,1.0,human-made,-0.00952589508218665,eye chart,1.0,indoors,0.5,0.0800457404230989,0.4361763022323984,0.6083476272155517,-0.650117696138131,1.0,0.0869565217391304,0.33333333333333304,0.484355294573254,0.0,0.28810406552003004,0.516397779494322,0.0,,EyeChart.jpg,1.0,C/C64.jpg
532.0,0.49003807664329796,2.1916116417513782,1.0,human-made,-0.023306002739401574,pirate flag,1.0,outdoors,0.4444444444444444,0.772441395082905,0.38236977676016026,0.4556889651229274,0.340670592225177,1.0,0.857142857142857,0.555555555555556,0.9001902657032159,0.0,0.3779644730092271,0.52704627669473,0.0,,PirateFlag.jpg,1.0,C/C65.jpg
1200.0,0.4953028697033084,2.0838561897747248,1.0,human-made,-0.009993481750229294,binoculars,0.0,,0.64,0.7661520869068041,0.4350314825414997,0.4162378502001143,0.328061439310735,1.0,0.42857142857142894,0.857142857142857,0.90386370165995,0.0,0.534522483824849,0.3779644730092271,1.0,smaller than a shoebox,Binoculars.jpg,0.0,C/C66.jpg
1481.0,0.4990247456670478,3.1223821379228864,1.0,natural,0.22251277507475614,sprouts,0.0,,0.4117647058823529,0.20011435105774697,0.9988551803091014,0.7970268724985706,-0.47615069875251204,0.111111111111111,0.5,0.75,0.7845331144203679,0.33333333333333304,0.534522483824849,0.462910049886276,0.0,,Alfalfa.jpg,1.0,C/C67.jpg
423.0,0.502162076514515,3.683542362433231,1.0,human-made,0.08518490798631316,art set,0.0,,0.16666666666666666,0.940537449971412,0.7962220950200344,0.9399656946826758,1.0287859195331999,1.0,0.25,0.28571428571428603,1.30329419062449,0.0,0.462910049886276,0.48795003647426705,0.0,,ColoringSet.jpg,1.0,C/C68.jpg
596.0,0.5044612278811481,2.075074223172834,1.0,human-made,0.0519760389540864,police car,0.0,,0.4736842105263158,0.810748999428245,0.6788780767029193,0.4105202973127501,0.436535729519749,1.0,0.28571428571428603,0.33333333333333304,1.11976936902793,0.0,0.48795003647426705,0.5,0.0,,Toy_PoliceCar.jpg,1.0,C/C69.jpg
1712.0,0.5076528467093855,2.4699145087332006,1.0,human-made,0.031939217958925466,bottle opener,0.0,,0.5,0.0537449971412236,0.6044647967945048,0.5580331618067467,-0.693103233870662,1.0,0.28571428571428603,0.833333333333333,0.631907352277578,0.0,0.48795003647426705,0.40824829046386296,1.0,smaller than a shoebox,Peeler.jpg,0.0,C/C70.jpg
1276.0,0.5109162066735478,2.8140154482997177,1.0,human-made,0.014932921434672732,wii,1.0,indoors,0.3888888888888889,0.993710691823899,0.5363480251860332,0.6849628359062321,1.9146066708470701,1.0,0.125,0.2,2.18458924784982,0.0,0.353553390593274,0.4472135954999579,0.0,,NintendoWii.jpg,1.0,C/C71.jpg
306.0,0.5144423142112433,2.24509868160094,1.0,human-made,0.014948588800465352,suit,1.0,indoors,0.5789473684210527,0.8890794739851341,0.5369204350314826,0.4694110920526015,0.7121482924439498,1.0,0.0833333333333333,0.125,0.925727209706359,0.0,0.28232985128664,0.353553390593274,1.0,larger than a shoebox,Suit_Women.jpg,1.0,C/C72.jpg
1000.0,0.5145537662600196,3.1941850767035564,1.0,natural,0.14368616468231551,walnut,0.0,,0.3333333333333333,0.11149228130360199,0.9370349170005724,0.8153230417381361,-0.5869342481256971,0.0,0.7142857142857142,0.857142857142857,0.270173234985439,0.0,0.48795003647426705,0.3779644730092271,1.0,smaller than a shoebox,Nuts_Walnut.jpg,1.0,C/C73.jpg
1132.0,0.5200748772357575,2.6337314206421327,1.0,human-made,-0.01874676569335932,parachute,1.0,outdoors,0.3888888888888889,0.9485420240137221,0.3989696622781912,0.6300743281875357,1.08094971115332,1.0,0.8888888888888891,0.0,1.5144776318088702,0.0,0.33333333333333304,0.0,1.0,larger than a shoebox,Paratrooper.jpg,1.0,C/C74.jpg
914.0,0.5242332935256542,2.049954741862505,1.0,human-made,-0.02627496095180249,chalkboard,1.0,indoors,0.5384615384615384,0.251000571755289,0.3697767601602748,0.40022870211549455,-0.41093141850928605,1.0,0.14285714285714302,0.125,0.15078577513712899,0.0,0.3779644730092271,0.353553390593274,1.0,larger than a shoebox,Blackboard.jpg,1.0,C/C75.jpg
1040.0,0.5273803645340349,2.4404040177209274,1.0,human-made,0.08436260462332056,trap,1.0,outdoors,0.4705882352941176,0.08290451686678099,0.793932455638237,0.5420240137221269,-0.640512851660979,1.0,1.0,0.857142857142857,0.597564320083191,0.0,0.0,0.3779644730092271,1.0,smaller than a shoebox,TrapAnimal.jpg,1.0,C/C76.jpg
1689.0,0.5305445549884786,2.3082708345352603,1.0,natural,0.1533445072118296,lettuce,0.0,,0.4444444444444444,0.23785020011435104,0.949627933600458,0.4991423670668954,-0.42759770398091895,0.0,0.625,0.6,0.8789994479263091,0.0,0.517549169506766,0.547722557505166,0.0,,Lettuce_Romaine.jpg,0.0,C/C77.jpg
115.0,0.5347786916148429,1.7160477062944168,1.0,human-made,0.05574673428042982,cymbals,0.0,,0.6842105263157895,0.49571183533447705,0.6891814539210075,0.2727272727272727,-0.118592957243824,1.0,0.5,0.625,0.5870603620933,0.0,0.577350269189626,0.517549169506766,0.0,,Drum_Cymbal.jpg,1.0,C/C78.jpg
514.0,0.5376115694820373,2.582059910580257,1.0,natural,0.1058806404706496,grapefruit,1.0,indoors,0.3684210526315789,0.931961120640366,0.8506010303377218,0.6009148084619783,0.957217360992305,0.125,0.125,1.0,0.8699170816659341,0.353553390593274,0.353553390593274,0.0,1.0,smaller than a shoebox,OrangeBlood.jpg,1.0,C/C79.jpg
1324.0,0.04160601912445874,3.1026831892554916,1.0,human-made,0.03814639903758686,award,0.0,,0.36,0.5277301315037161,0.6302232398397253,0.7930245854774156,-0.0597474586300791,1.0,0.25,0.7142857142857142,0.48228874016876006,0.0,0.462910049886276,0.48795003647426705,0.0,,Trophy.jpg,1.0,D/D0.jpg
1237.0,0.13076673624488103,2.8978493842644686,0.0,,0.058162751491689826,egg,1.0,indoors,0.3684210526315789,0.46140651801029203,0.6994848311390955,0.7244139508290451,-0.15478633468633302,0.444444444444444,0.125,0.875,0.388046479546914,0.52704627669473,0.353553390593274,0.353553390593274,1.0,smaller than a shoebox,Egg_Cup.jpg,1.0,D/D1.jpg
